"alignment_key","book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTxtFrequency","originalWord","lemma","strong"
30463,"luk","5","13","15","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
30493,"luk","5","15","4","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
30566,"luk","5","18","18","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
30694,"luk","5","25","10","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
30744,"luk","5","29","7","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
30768,"luk","5","30","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
30954,"luk","6","1","10","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
30999,"luk","6","3","19","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
31018,"luk","6","4","18","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
31057,"luk","6","6","17","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31079,"luk","6","7","17","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
31136,"luk","6","10","13","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31172,"luk","6","13","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31192,"luk","6","14","7","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31238,"luk","6","17","14","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31261,"luk","6","18","3","αὐτοῦ",1,0,"to him",2,0,"αὐτοῦ = to him",0.6360424028268552,"αὐτοῦ","αὐτός","G08460"
31280,"luk","6","19","6","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
31285,"luk","6","19","11","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
31292,"luk","6","20","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31295,"luk","6","20","6","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31625,"luk","6","40","11","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31758,"luk","6","45","25","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31855,"luk","7","1","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31895,"luk","7","3","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
31929,"luk","7","6","7","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
32050,"luk","7","11","12","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32073,"luk","7","12","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32130,"luk","7","15","11","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32149,"luk","7","16","17","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32155,"luk","7","17","4","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
32165,"luk","7","18","1","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32176,"luk","7","18","12","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32353,"luk","7","28","17","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
32386,"luk","7","30","15","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
32471,"luk","7","36","10","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
32507,"luk","7","38","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32512,"luk","7","38","9","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32527,"luk","7","38","24","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32558,"luk","7","39","24","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
32808,"luk","8","5","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
32877,"luk","8","9","1","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
33082,"luk","8","18","19","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
33084,"luk","8","19","1","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
33143,"luk","8","22","10","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
33497,"luk","8","38","9","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
33565,"luk","8","41","24","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
33613,"luk","8","44","6","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
33677,"luk","8","47","23","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
33696,"luk","8","49","1","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
33773,"luk","8","53","2","αὐτοῦ",1,0,"at him",2,0,"αὐτοῦ = at him",0.21201413427561835,"αὐτοῦ","αὐτός","G08460"
34068,"luk","9","14","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34225,"luk","9","23","14","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34235,"luk","9","24","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34242,"luk","9","24","11","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34279,"luk","9","26","15","αὐτοῦ",1,0,"his own",2,0,"αὐτοῦ = his own",0.2826855123674912,"αὐτοῦ","αὐτός","G08460"
34298,"luk","9","27","8","αὐτοῦ",1,0,"here",1,0,"αὐτοῦ = here",0.1413427561837456,"αὐτοῦ","αὐτός","G08460"
34336,"luk","9","29","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34340,"luk","9","29","12","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34361,"luk","9","31","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34380,"luk","9","32","12","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34395,"luk","9","33","6","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
34425,"luk","9","34","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
34455,"luk","9","35","14","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
34530,"luk","9","39","18","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
34569,"luk","9","42","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
34593,"luk","9","42","26","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34613,"luk","9","43","18","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34749,"luk","9","51","6","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34764,"luk","9","52","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34781,"luk","9","53","6","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34910,"luk","9","62","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34938,"luk","10","1","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
34972,"luk","10","2","22","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35040,"luk","10","7","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35508,"luk","10","34","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35527,"luk","10","34","22","αὐτοῦ",1,0,"of him",2,0,"αὐτοῦ = of him",0.6360424028268552,"αὐτοῦ","αὐτός","G08460"
35542,"luk","10","35","14","αὐτοῦ",1,0,"of him",2,0,"αὐτοῦ = of him",0.6360424028268552,"αὐτοῦ","αὐτός","G08460"
35574,"luk","10","37","7","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
35616,"luk","10","39","14","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35688,"luk","11","1","14","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35701,"luk","11","1","27","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35820,"luk","11","8","11","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35824,"luk","11","8","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
35947,"luk","11","16","5","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
35979,"luk","11","18","10","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
36033,"luk","11","21","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
36041,"luk","11","22","3","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
36046,"luk","11","22","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
36053,"luk","11","22","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
36617,"luk","11","53","1","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
36639,"luk","11","54","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
36653,"luk","12","1","12","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
36900,"luk","12","15","11","τινὶ αὐτοῦ",2,2,"one s",2,0,"τινὶ αὐτοῦ = one s",0.0706713780918728,"αὐτοῦ","αὐτός","G08460"
37005,"luk","12","22","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37068,"luk","12","25","9","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37098,"luk","12","27","17","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37153,"luk","12","31","2","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37288,"luk","12","39","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37335,"luk","12","42","17","αὐτοῦ",1,0,"his servants",2,0,"αὐτοῦ = his servants",0.0706713780918728,"αὐτοῦ","αὐτός","G08460"
37345,"luk","12","43","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37359,"luk","12","44","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37367,"luk","12","45","6","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37412,"luk","12","46","25","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
37426,"luk","12","47","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37434,"luk","12","47","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37456,"luk","12","48","18","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
37618,"luk","12","58","16","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
37750,"luk","13","6","9","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37921,"luk","13","15","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
37958,"luk","13","17","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
37978,"luk","13","17","22","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
38016,"luk","13","19","25","αὐτοῦ",1,0,"its",1,0,"αὐτοῦ = its",1.9081272084805656,"αὐτοῦ","αὐτός","G08460"
38332,"luk","14","2","4","αὐτοῦ",1,0,"of him",2,0,"αὐτοῦ = of him",0.6360424028268552,"αὐτοῦ","αὐτός","G08460"
38426,"luk","14","8","17","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
38592,"luk","14","17","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
38661,"luk","14","21","7","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
38669,"luk","14","21","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
38784,"luk","14","27","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
38815,"luk","14","29","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
38870,"luk","14","32","4","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
38937,"luk","15","1","11","αὐτοῦ",1,0,"to him",2,0,"αὐτοῦ = to him",0.6360424028268552,"αὐτοῦ","αὐτός","G08460"
38992,"luk","15","5","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39138,"luk","15","13","19","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39144,"luk","15","14","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
39172,"luk","15","15","14","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39246,"luk","15","20","9","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
39251,"luk","15","20","14","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39261,"luk","15","20","24","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39290,"luk","15","22","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39304,"luk","15","22","19","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39336,"luk","15","25","1","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39389,"luk","15","28","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39399,"luk","15","29","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39494,"luk","16","1","21","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39805,"luk","16","18","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39841,"luk","16","20","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39862,"luk","16","21","18","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39890,"luk","16","23","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39902,"luk","16","23","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
39920,"luk","16","24","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40060,"luk","17","1","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40079,"luk","17","2","6","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40245,"luk","17","12","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
40302,"luk","17","16","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40531,"luk","17","31","9","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40558,"luk","17","33","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40724,"luk","18","7","7","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40835,"luk","18","13","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
40848,"luk","18","14","5","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
41236,"luk","18","40","10","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
41471,"luk","19","14","1","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
41479,"luk","19","14","9","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
41648,"luk","19","24","6","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
41760,"luk","19","31","13","αὐτοῦ",1,0,"of it",2,0,"αὐτοῦ = of it",0.35335689045936397,"αὐτοῦ","αὐτός","G08460"
41777,"luk","19","33","8","αὐτοῦ",1,0,"of it",2,0,"αὐτοῦ = of it",0.35335689045936397,"αὐτοῦ","αὐτός","G08460"
41792,"luk","19","34","7","αὐτοῦ",1,0,"of it",2,0,"αὐτοῦ = of it",0.35335689045936397,"αὐτοῦ","αὐτός","G08460"
41810,"luk","19","36","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
41820,"luk","19","37","2","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
42019,"luk","19","48","13","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
42028,"luk","20","1","8","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
42348,"luk","20","20","10","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
42441,"luk","20","26","12","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
42473,"luk","20","28","16","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
42482,"luk","20","28","25","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
42673,"luk","20","44","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
42683,"luk","20","45","8","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
43302,"luk","21","38","12","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
43828,"luk","22","36","18","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
43940,"luk","22","44","7","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
43980,"luk","22","47","1","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
44037,"luk","22","50","13","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
44195,"luk","22","59","15","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
44212,"luk","22","60","12","αὐτοῦ",1,0,"he",1,0,"αὐτοῦ = he",3.604240282685512,"αὐτοῦ","αὐτός","G08460"
44366,"luk","22","71","14","αὐτοῦ",1,0,"his own",2,0,"αὐτοῦ = his own",0.2826855123674912,"αὐτοῦ","αὐτός","G08460"
44381,"luk","23","2","3","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
44499,"luk","23","8","18","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
44507,"luk","23","8","26","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
44529,"luk","23","10","10","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
44534,"luk","23","11","4","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
44603,"luk","23","14","26","αὐτοῦ",1,0,"him",1,0,"αὐτοῦ = him",14.275618374558304,"αὐτοῦ","αὐτός","G08460"
44869,"luk","23","34","2","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
45173,"luk","23","55","15","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
45299,"luk","24","8","2","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
45541,"luk","24","23","3","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
45604,"luk","24","26","10","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
45912,"luk","24","47","7","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
45954,"luk","24","50","9","αὐτοῦ",1,0,"his",1,0,"αὐτοῦ = his",66.9964664310954,"αὐτοῦ","αὐτός","G08460"
